"","date","HML"
"544",2012-03-19,0.000267665833234787
"545",2012-03-20,-0.00256627798080444
"546",2012-03-21,-0.000695516297128052
"547",2012-03-22,-0.00455573480576277
"548",2012-03-23,-0.00149293779395521
"549",2012-03-26,-0.00556603912264109
"550",2012-03-27,-0.0102570755407214
"551",2012-03-28,-0.00271227117627859
"552",2012-03-29,0.00736934458836913
"553",2012-03-30,0.000961235666181892
"554",2012-04-02,0.00049945805221796
"555",2012-04-03,-0.00465351715683937
"556",2012-04-04,-0.00253396714106202
"557",2012-04-05,0.000537383370101452
"558",2012-04-09,-0.00570117030292749
"559",2012-04-10,-0.0042590256780386
"560",2012-04-11,-0.00533869164064527
"561",2012-04-12,0.00329998321831226
"562",2012-04-13,-0.012343448586762
"563",2012-04-16,-0.00646500149741769
"564",2012-04-17,0.00303454231470823
"565",2012-04-18,0.00953797250986099
"566",2012-04-19,0.000142774340929464
"567",2012-04-20,-0.00629277667030692
"568",2012-04-23,-0.00829197466373444
"569",2012-04-24,0.00304145319387317
"570",2012-04-25,0.00177771307062358
"571",2012-04-26,0.000581794651225209
"572",2012-04-27,-0.0123960431665182
"573",2012-04-30,-0.00291395699605346
"574",2012-05-02,0.000376662705093622
"575",2012-05-03,-0.00560117466375232
"576",2012-05-04,-0.0121939517557621
"577",2012-05-07,0.00150298420339823
"578",2012-05-08,-0.00496299564838409
"579",2012-05-09,-0.00189339346252382
"580",2012-05-10,-0.0052727647125721
"581",2012-05-11,-0.00161043263506144
"582",2012-05-14,-0.00788411870598793
"583",2012-05-15,0.00412980280816555
"584",2012-05-16,0.00352978310547769
"585",2012-05-17,-0.00959950871765614
"586",2012-05-18,-0.00142463739030063
"587",2012-05-21,-0.00218931771814823
"588",2012-05-22,-0.00319527834653854
"589",2012-05-23,0.00802803691476583
"590",2012-05-24,-0.00142671400681138
"591",2012-05-25,-0.00334430020302534
"592",2012-05-28,-0.00147111807018518
"593",2012-05-29,-0.00489362329244614
"594",2012-05-30,-0.00915874447673559
