"","date","SMB"
"639",2012-08-03,-0.000401098281145096
"640",2012-08-06,8.99769365787506e-05
"641",2012-08-07,-0.00549414660781622
"642",2012-08-08,0.00393838062882423
"643",2012-08-09,-0.00257332669571042
"644",2012-08-10,0.00150133762508631
"645",2012-08-13,0.000589411938562989
"646",2012-08-14,-0.000485197175294161
"647",2012-08-15,-0.00235908525064588
"648",2012-08-16,0.00461996905505657
"649",2012-08-17,0.00719716399908066
"650",2012-08-20,0.00527381524443626
"651",2012-08-21,0.00783925503492355
"652",2012-08-22,1.58585608005524e-05
"653",2012-08-23,-0.00739792548120022
"654",2012-08-24,0.0120313614606857
"655",2012-08-27,0.00352243427187204
"656",2012-08-28,0.00245273020118475
"657",2012-08-29,0.0185888987034559
"658",2012-08-30,0.0133066102862358
"659",2012-08-31,0.0115799801424146
"660",2012-09-03,-0.00138117000460625
"661",2012-09-04,0.00493104103952646
"662",2012-09-05,-0.0229570586234331
"663",2012-09-06,-0.00863674655556679
"664",2012-09-10,0.00488096522167325
"665",2012-09-11,0.00467954762279987
"666",2012-09-12,0.0313628129661083
"667",2012-09-13,-0.00604134425520897
"668",2012-09-14,-0.0126096466556191
"669",2012-09-17,-0.00716194044798613
"670",2012-09-18,0.00312026683241129
"671",2012-09-19,0.00518025690689683
"672",2012-09-20,0.00228409003466368
"673",2012-09-21,-0.000701400218531489
"674",2012-09-24,-0.00419715326279402
"675",2012-09-25,0.0164591260254383
"676",2012-09-26,-0.00296582374721766
"677",2012-09-27,0.00292993010953069
"678",2012-09-28,0.00609674211591482
"679",2012-10-01,0.0055876518599689
"680",2012-10-02,-0.00214152713306248
"681",2012-10-03,0.0109741911292076
"682",2012-10-04,-0.000859692925587296
"683",2012-10-05,0.00661923689767718
"684",2012-10-08,-0.00417821481823921
"685",2012-10-09,0.000804962124675512
"686",2012-10-10,0.00715424213558435
"687",2012-10-11,0.000116119161248207
"688",2012-10-15,0.000757400877773762
"689",2012-10-16,-0.0071348687633872
"690",2012-10-17,0.00178441405296326
"691",2012-10-18,-0.00264310091733932
"692",2012-10-19,-0.00349423848092556
"693",2012-10-22,0.00196880474686623
"694",2012-10-23,-0.0136658111587167
"695",2012-10-24,0.00493132323026657
"696",2012-10-25,-0.00489250430837274
"697",2012-10-26,-0.00516669452190399
"698",2012-10-29,-0.00966694019734859
"699",2012-10-30,-0.00435811839997768
"700",2012-10-31,0.0122117009013891
"701",2012-11-01,-0.00865905359387398
"702",2012-11-05,0.00831465236842632
"703",2012-11-06,0.00271479599177837
"704",2012-11-07,0.00961241591721773
"705",2012-11-08,0.000471590086817741
"706",2012-11-09,0.0019024342764169
"707",2012-11-12,-0.00212860247120261
"708",2012-11-13,-0.0145211489871144
"709",2012-11-14,0.00436516990885139
"710",2012-11-16,0.000132404733449221
"711",2012-11-19,-0.00520971650257707
"712",2012-11-21,-0.00633654929697514
"713",2012-11-22,-0.00014374777674675
"714",2012-11-23,-0.00999854784458876
"715",2012-11-26,-0.0057041933760047
