"","date","IML"
"609",2012-06-21,0.0138573879376054
"610",2012-06-22,-0.00144358840771019
"611",2012-06-25,0.00188732892274857
"612",2012-06-26,-0.00771647691726685
"613",2012-06-27,0.00873375963419676
"614",2012-06-28,-0.00379689130932093
"615",2012-06-29,-0.00660252571105957
"616",2012-07-02,-0.00682721380144358
"617",2012-07-03,0.00364930368959904
"618",2012-07-04,0.00612122844904661
"619",2012-07-05,-0.00219958904199302
"620",2012-07-06,0.000578615814447403
"621",2012-07-10,0.0103862155228853
"622",2012-07-11,0.000514746876433492
"623",2012-07-12,-0.00685059931129217
"624",2012-07-13,0.00236459728330374
"625",2012-07-16,0.00388419069349766
"626",2012-07-17,-0.0107468916103244
"627",2012-07-18,-0.00641701789572835
"628",2012-07-19,-0.00479704001918435
"629",2012-07-20,0.0134795345366001
"630",2012-07-23,0.000173384323716164
"631",2012-07-24,0.00622857129201293
"632",2012-07-25,0.00202470761723816
"633",2012-07-26,-0.0178186446428299
"634",2012-07-27,-0.00928320735692978
"635",2012-07-30,-0.00666491221636534
"636",2012-07-31,0.00759490486234426
"637",2012-08-01,0.0180980358272791
"638",2012-08-02,0.00884812325239182
"639",2012-08-03,-0.0166709572076797
"640",2012-08-06,-0.00289479177445173
"641",2012-08-07,0.00838803593069315
"642",2012-08-08,-0.00533187761902809
"643",2012-08-09,-0.00397932156920433
"644",2012-08-10,-0.00341328419744968
"645",2012-08-13,0.000839249230921268
"646",2012-08-14,0.00660990178585052
"647",2012-08-15,-0.00861537456512451
"648",2012-08-16,-0.00620437692850828
"649",2012-08-17,0.00714604509994388
"650",2012-08-20,0.00183460279367864
"651",2012-08-21,0.00232897512614727
"652",2012-08-22,-0.00777597213163972
"653",2012-08-23,-0.00291448459029198
"654",2012-08-24,0.00468968879431486
"655",2012-08-27,0.00528170261532068
"656",2012-08-28,-0.00129244034178555
"657",2012-08-29,0.0123187201097608
"658",2012-08-30,0.00285424431785941
"659",2012-08-31,0.00453370111063123
"660",2012-09-03,0.00169217027723789
"661",2012-09-04,0.0162098668515682
"662",2012-09-05,-0.0129987904801965
"663",2012-09-06,-0.0109233167022467
"664",2012-09-10,0.00734259560704231
"665",2012-09-11,-0.00669057667255402
"666",2012-09-12,0.0135659174993634
"667",2012-09-13,-0.00961345620453358
"668",2012-09-14,-0.00288338446989655
"669",2012-09-17,0.002174889203161
"670",2012-09-18,-0.00622833147644997
"671",2012-09-19,0.00559294549748302
"672",2012-09-20,0.0004398706369102
"673",2012-09-21,0.00192396470811218
"674",2012-09-24,-0.0034099998883903
"675",2012-09-25,0.0106224771589041
"676",2012-09-26,-0.00574818579480052
"677",2012-09-27,0.00774617306888103
"678",2012-09-28,0.0130196493119001
"679",2012-10-01,0.00208547525107861
"680",2012-10-02,0.007772171869874
"681",2012-10-03,0.00929305981844664
"682",2012-10-04,0.00266629294492304
"683",2012-10-05,-0.000733606517314911
"684",2012-10-08,-0.00594290625303984
"685",2012-10-09,2.73180194199085e-05
"686",2012-10-10,0.0114430505782366
"687",2012-10-11,0.00848501734435558
"688",2012-10-15,-0.00265186582691967
"689",2012-10-16,-0.00446426728740335
"690",2012-10-17,-0.000106405699625611
"691",2012-10-18,-0.00495534716174006
"692",2012-10-19,0.00488098431378603
"693",2012-10-22,-0.000483310665003955
"694",2012-10-23,-0.0153519352898002
"695",2012-10-24,0.00860433373600245
"696",2012-10-25,0.00163022777996957
"697",2012-10-26,0.0031915339641273
"698",2012-10-29,0.000271571800112724
"699",2012-10-30,-0.00762677658349276
"700",2012-10-31,0.0146880969405174
"701",2012-11-01,-0.0104693258181214
"702",2012-11-05,-8.42449953779578e-05
"703",2012-11-06,-0.00615981221199036
"704",2012-11-07,0.0104008670896292
"705",2012-11-08,0.00178741477429867
"706",2012-11-09,0.00546323042362928
"707",2012-11-12,-0.00218459498137236
"708",2012-11-13,-0.0154974330216646
"709",2012-11-14,0.0150680504739285
"710",2012-11-16,0.00369759020395577
"711",2012-11-19,-0.0169423334300518
"712",2012-11-21,-0.00760432379320264
"713",2012-11-22,0.00148538977373391
"714",2012-11-23,-0.00433870404958725
"715",2012-11-26,-0.00176801811903715
