"","date","Rm_minus_Rf"
"636",2012-07-31,-0.0170880332589149
"637",2012-08-01,0.00249084061942995
"638",2012-08-02,-0.0102612348273396
"639",2012-08-03,0.018669530749321
"640",2012-08-06,0.0134637029841542
"641",2012-08-07,-0.00250416342169046
"642",2012-08-08,0.0144557598978281
"643",2012-08-09,-0.00533483596518636
"644",2012-08-10,0.0065883188508451
"645",2012-08-13,-0.0043246173299849
"646",2012-08-14,-0.00940595846623182
"647",2012-08-15,0.00110906164627522
"648",2012-08-16,0.0124001018702984
"649",2012-08-17,-0.00577169051393867
"650",2012-08-20,-0.000367366650607437
"651",2012-08-21,-0.00898313708603382
"652",2012-08-22,0.00673826923593879
"653",2012-08-23,-0.0087785953655839
"654",2012-08-24,-0.00155285268556327
"655",2012-08-27,-0.00306022888980806
"656",2012-08-28,0.00165772414766252
"657",2012-08-29,-0.0146683640778065
"658",2012-08-30,-0.00331737520173192
"659",2012-08-31,-0.004208545666188
"660",2012-09-03,0.00416820170357823
"661",2012-09-04,-0.0129561796784401
"662",2012-09-05,0.00949150044471025
"663",2012-09-06,0.0211580116301775
"664",2012-09-10,-0.00141681754030287
"665",2012-09-11,0.00922676455229521
"666",2012-09-12,0.000223159178858623
"667",2012-09-13,0.0234353821724653
"668",2012-09-14,0.00619298918172717
"669",2012-09-17,0.000314426637487486
"670",2012-09-18,-0.00441346224397421
"671",2012-09-19,-0.00464946962893009
"672",2012-09-20,0.00113515905104578
"673",2012-09-21,-0.00209041777998209
"674",2012-09-24,0.00526586966589093
"675",2012-09-25,-0.0208746921271086
"676",2012-09-26,0.000583772663958371
"677",2012-09-27,-0.00142209441401064
"678",2012-09-28,-0.0117010958492756
"679",2012-10-01,0.00793167017400265
"680",2012-10-02,0.00168786360882223
"681",2012-10-03,-0.00998932775110006
"682",2012-10-04,0.0031230968888849
"683",2012-10-05,0.00394422980025411
"684",2012-10-08,0.00869792327284813
"685",2012-10-09,-0.0100980270653963
"686",2012-10-10,-0.00622491771355271
"687",2012-10-11,0.00991778820753098
"688",2012-10-15,0.00548314396291971
"689",2012-10-16,0.00460729654878378
"690",2012-10-17,0.00276270508766174
"691",2012-10-18,-0.00235772808082402
"692",2012-10-19,-0.0101588033139706
"693",2012-10-22,-0.00496386550366879
"694",2012-10-23,-0.0149601008743048
"695",2012-10-24,-0.00224360125139356
"696",2012-10-25,0.0101827438920736
"697",2012-10-26,-0.00277371727861464
"698",2012-10-29,-0.000682656071148813
"699",2012-10-30,0.0051676370203495
"700",2012-10-31,-0.00880047492682934
